num_vehicles,config,lr,gamma,initial_epsilon,epsilon_decay,training_episodes,collisions,steps,cbs_steps,delay,reward
5,"(1, 1, 1)",0.1,0.85,0.5,0.999,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.9,0.5,0.99,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.9,0.5,0.99,500,0,10,10,0,0.0
5,"(1, 1, 1)",0.1,0.9,0.5,0.99,1000,0,10,10,0,0.0
5,"(1, 1, 1)",0.1,0.9,0.5,0.995,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.9,0.5,0.995,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.9,0.5,0.995,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.9,0.5,0.999,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.9,0.5,0.999,500,0,11,10,1,0.0
5,"(1, 1, 1)",0.1,0.9,0.5,0.999,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.95,0.5,0.99,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.95,0.5,0.99,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.95,0.5,0.99,1000,0,10,10,0,0.0
5,"(1, 1, 1)",0.1,0.95,0.5,0.995,200,0,10,10,0,0.0
5,"(1, 1, 1)",0.1,0.95,0.5,0.995,500,0,10,10,0,0.0
5,"(1, 1, 1)",0.1,0.95,0.5,0.995,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.95,0.5,0.999,200,0,11,10,1,0.0
5,"(1, 1, 1)",0.1,0.95,0.5,0.999,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.95,0.5,0.999,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.85,0.5,0.99,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.85,0.5,0.99,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.85,0.5,0.99,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.85,0.5,0.995,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.85,0.5,0.995,500,0,10,10,0,0.0
5,"(1, 1, 1)",0.2,0.85,0.5,0.995,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.85,0.5,0.999,200,0,11,10,1,0.0
5,"(1, 1, 1)",0.2,0.85,0.5,0.999,500,0,12,10,2,0.0
5,"(1, 1, 1)",0.2,0.85,0.5,0.999,1000,0,10,10,0,0.0
5,"(1, 1, 1)",0.2,0.9,0.5,0.99,200,0,10,10,0,0.0
5,"(1, 1, 1)",0.2,0.9,0.5,0.99,500,0,10,10,0,0.0
5,"(1, 1, 1)",0.2,0.9,0.5,0.99,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.9,0.5,0.995,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.9,0.5,0.995,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.9,0.5,0.995,1000,0,10,10,0,0.0
5,"(1, 1, 1)",0.2,0.9,0.5,0.999,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.9,0.5,0.999,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.9,0.5,0.999,1000,0,10,10,0,0.0
5,"(1, 1, 1)",0.2,0.95,0.5,0.99,200,0,10,10,0,0.0
5,"(1, 1, 1)",0.2,0.95,0.5,0.99,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.95,0.5,0.99,1000,0,10,10,0,0.0
5,"(1, 1, 1)",0.2,0.95,0.5,0.995,200,0,10,10,0,0.0
5,"(1, 1, 1)",0.2,0.95,0.5,0.995,500,0,10,10,0,0.0
5,"(1, 1, 1)",0.2,0.95,0.5,0.995,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.95,0.5,0.999,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.95,0.5,0.999,500,0,10,10,0,0.0
5,"(1, 1, 1)",0.2,0.95,0.5,0.999,1000,0,10,10,0,0.0
5,"(1, 1, 1)",0.05,0.85,1.0,0.99,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.05,0.85,1.0,0.99,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.05,0.85,1.0,0.99,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.05,0.85,1.0,0.995,200,0,10,10,0,0.0
5,"(1, 1, 1)",0.05,0.85,1.0,0.995,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.05,0.85,1.0,0.995,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.05,0.85,1.0,0.999,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.05,0.85,1.0,0.999,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.05,0.85,1.0,0.999,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.05,0.9,1.0,0.99,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.05,0.9,1.0,0.99,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.05,0.9,1.0,0.99,1000,0,10,10,0,0.0
5,"(1, 1, 1)",0.05,0.9,1.0,0.995,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.05,0.9,1.0,0.995,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.05,0.9,1.0,0.995,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.05,0.9,1.0,0.999,200,0,10,10,0,0.0
5,"(1, 1, 1)",0.05,0.9,1.0,0.999,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.05,0.9,1.0,0.999,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.05,0.95,1.0,0.99,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.05,0.95,1.0,0.99,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.05,0.95,1.0,0.99,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.05,0.95,1.0,0.995,200,0,11,10,1,0.0
5,"(1, 1, 1)",0.05,0.95,1.0,0.995,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.05,0.95,1.0,0.995,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.05,0.95,1.0,0.999,200,0,13,10,3,0.0
5,"(1, 1, 1)",0.05,0.95,1.0,0.999,500,0,10,10,0,0.0
5,"(1, 1, 1)",0.05,0.95,1.0,0.999,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.85,1.0,0.99,200,0,13,10,3,0.0
5,"(1, 1, 1)",0.1,0.85,1.0,0.99,500,0,10,10,0,0.0
5,"(1, 1, 1)",0.1,0.85,1.0,0.99,1000,0,8,10,-2,0.0
5,"(1, 1, 1)",0.1,0.85,1.0,0.995,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.85,1.0,0.995,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.85,1.0,0.995,1000,0,10,10,0,0.0
5,"(1, 1, 1)",0.1,0.85,1.0,0.999,200,0,10,10,0,0.0
5,"(1, 1, 1)",0.1,0.85,1.0,0.999,500,0,10,10,0,0.0
5,"(1, 1, 1)",0.1,0.85,1.0,0.999,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.9,1.0,0.99,200,0,10,10,0,0.0
5,"(1, 1, 1)",0.1,0.9,1.0,0.99,500,0,10,10,0,0.0
5,"(1, 1, 1)",0.1,0.9,1.0,0.99,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.9,1.0,0.995,200,0,12,10,2,0.0
5,"(1, 1, 1)",0.1,0.9,1.0,0.995,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.9,1.0,0.995,1000,0,10,10,0,0.0
5,"(1, 1, 1)",0.1,0.9,1.0,0.999,200,0,10,10,0,0.0
5,"(1, 1, 1)",0.1,0.9,1.0,0.999,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.9,1.0,0.999,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.95,1.0,0.99,200,0,12,10,2,0.0
5,"(1, 1, 1)",0.1,0.95,1.0,0.99,500,0,10,10,0,0.0
5,"(1, 1, 1)",0.1,0.95,1.0,0.99,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.95,1.0,0.995,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.95,1.0,0.995,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.95,1.0,0.995,1000,0,10,10,0,0.0
5,"(1, 1, 1)",0.1,0.95,1.0,0.999,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.95,1.0,0.999,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.1,0.95,1.0,0.999,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.85,1.0,0.99,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.85,1.0,0.99,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.85,1.0,0.99,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.85,1.0,0.995,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.85,1.0,0.995,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.85,1.0,0.995,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.85,1.0,0.999,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.85,1.0,0.999,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.85,1.0,0.999,1000,0,10,10,0,0.0
5,"(1, 1, 1)",0.2,0.9,1.0,0.99,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.9,1.0,0.99,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.9,1.0,0.99,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.9,1.0,0.995,200,0,11,10,1,0.0
5,"(1, 1, 1)",0.2,0.9,1.0,0.995,500,0,10,10,0,0.0
5,"(1, 1, 1)",0.2,0.9,1.0,0.995,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.9,1.0,0.999,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.9,1.0,0.999,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.9,1.0,0.999,1000,0,10,10,0,0.0
5,"(1, 1, 1)",0.2,0.95,1.0,0.99,200,0,10,10,0,0.0
5,"(1, 1, 1)",0.2,0.95,1.0,0.99,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.95,1.0,0.99,1000,0,10,10,0,0.0
5,"(1, 1, 1)",0.2,0.95,1.0,0.995,200,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.95,1.0,0.995,500,0,10,10,0,0.0
5,"(1, 1, 1)",0.2,0.95,1.0,0.995,1000,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.95,1.0,0.999,200,0,10,10,0,0.0
5,"(1, 1, 1)",0.2,0.95,1.0,0.999,500,0,9,10,-1,0.0
5,"(1, 1, 1)",0.2,0.95,1.0,0.999,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.85,0.5,0.99,200,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.85,0.5,0.99,500,0,10,10,0,0.0
6,"(1, 0, 0)",0.05,0.85,0.5,0.99,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.85,0.5,0.995,200,0,11,10,1,0.0
6,"(1, 0, 0)",0.05,0.85,0.5,0.995,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.85,0.5,0.995,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.85,0.5,0.999,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.05,0.85,0.5,0.999,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.85,0.5,0.999,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.9,0.5,0.99,200,0,11,10,1,0.0
6,"(1, 0, 0)",0.05,0.9,0.5,0.99,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.9,0.5,0.99,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.9,0.5,0.995,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.05,0.9,0.5,0.995,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.9,0.5,0.995,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.9,0.5,0.999,200,0,13,10,3,0.0
6,"(1, 0, 0)",0.05,0.9,0.5,0.999,500,0,11,10,1,0.0
6,"(1, 0, 0)",0.05,0.9,0.5,0.999,1000,0,10,10,0,0.0
6,"(1, 0, 0)",0.05,0.95,0.5,0.99,200,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.95,0.5,0.99,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.95,0.5,0.99,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.95,0.5,0.995,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.05,0.95,0.5,0.995,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.95,0.5,0.995,1000,0,10,10,0,0.0
6,"(1, 0, 0)",0.05,0.95,0.5,0.999,200,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.95,0.5,0.999,500,0,11,10,1,0.0
6,"(1, 0, 0)",0.05,0.95,0.5,0.999,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.85,0.5,0.99,200,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.85,0.5,0.99,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.85,0.5,0.99,1000,0,10,10,0,0.0
6,"(1, 0, 0)",0.1,0.85,0.5,0.995,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.1,0.85,0.5,0.995,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.85,0.5,0.995,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.85,0.5,0.999,200,0,16,10,6,0.0
6,"(1, 0, 0)",0.1,0.85,0.5,0.999,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.85,0.5,0.999,1000,0,11,10,1,0.0
6,"(1, 0, 0)",0.1,0.9,0.5,0.99,200,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.9,0.5,0.99,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.9,0.5,0.99,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.9,0.5,0.995,200,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.9,0.5,0.995,500,0,10,10,0,0.0
6,"(1, 0, 0)",0.1,0.9,0.5,0.995,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.9,0.5,0.999,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.1,0.9,0.5,0.999,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.9,0.5,0.999,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.95,0.5,0.99,200,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.95,0.5,0.99,500,0,10,10,0,0.0
6,"(1, 0, 0)",0.1,0.95,0.5,0.99,1000,0,10,10,0,0.0
6,"(1, 0, 0)",0.1,0.95,0.5,0.995,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.1,0.95,0.5,0.995,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.95,0.5,0.995,1000,0,10,10,0,0.0
6,"(1, 0, 0)",0.1,0.95,0.5,0.999,200,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.95,0.5,0.999,500,0,10,10,0,0.0
6,"(1, 0, 0)",0.1,0.95,0.5,0.999,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.85,0.5,0.99,200,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.85,0.5,0.99,500,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.85,0.5,0.99,1000,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.85,0.5,0.995,200,0,11,10,1,0.0
6,"(1, 0, 0)",0.2,0.85,0.5,0.995,500,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.85,0.5,0.995,1000,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.85,0.5,0.999,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.85,0.5,0.999,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.85,0.5,0.999,1000,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.9,0.5,0.99,200,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.9,0.5,0.99,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.9,0.5,0.99,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.9,0.5,0.995,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.9,0.5,0.995,500,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.9,0.5,0.995,1000,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.9,0.5,0.999,200,0,12,10,2,0.0
6,"(1, 0, 0)",0.2,0.9,0.5,0.999,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.9,0.5,0.999,1000,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.95,0.5,0.99,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.95,0.5,0.99,500,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.95,0.5,0.99,1000,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.95,0.5,0.995,200,0,11,10,1,0.0
6,"(1, 0, 0)",0.2,0.95,0.5,0.995,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.95,0.5,0.995,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.95,0.5,0.999,200,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.95,0.5,0.999,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.95,0.5,0.999,1000,0,10,10,0,0.0
6,"(1, 0, 0)",0.05,0.85,1.0,0.99,200,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.85,1.0,0.99,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.85,1.0,0.99,1000,0,10,10,0,0.0
6,"(1, 0, 0)",0.05,0.85,1.0,0.995,200,0,14,10,4,0.0
6,"(1, 0, 0)",0.05,0.85,1.0,0.995,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.85,1.0,0.995,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.85,1.0,0.999,200,0,17,10,7,0.0
6,"(1, 0, 0)",0.05,0.85,1.0,0.999,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.85,1.0,0.999,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.9,1.0,0.99,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.05,0.9,1.0,0.99,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.9,1.0,0.99,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.9,1.0,0.995,200,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.9,1.0,0.995,500,0,10,10,0,0.0
6,"(1, 0, 0)",0.05,0.9,1.0,0.995,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.9,1.0,0.999,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.05,0.9,1.0,0.999,500,0,10,10,0,0.0
6,"(1, 0, 0)",0.05,0.9,1.0,0.999,1000,0,11,10,1,0.0
6,"(1, 0, 0)",0.05,0.95,1.0,0.99,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.05,0.95,1.0,0.99,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.95,1.0,0.99,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.95,1.0,0.995,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.05,0.95,1.0,0.995,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.95,1.0,0.995,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.05,0.95,1.0,0.999,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.05,0.95,1.0,0.999,500,0,10,10,0,0.0
6,"(1, 0, 0)",0.05,0.95,1.0,0.999,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.85,1.0,0.99,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.1,0.85,1.0,0.99,500,0,10,10,0,0.0
6,"(1, 0, 0)",0.1,0.85,1.0,0.99,1000,0,10,10,0,0.0
6,"(1, 0, 0)",0.1,0.85,1.0,0.995,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.1,0.85,1.0,0.995,500,0,10,10,0,0.0
6,"(1, 0, 0)",0.1,0.85,1.0,0.995,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.85,1.0,0.999,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.1,0.85,1.0,0.999,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.85,1.0,0.999,1000,0,10,10,0,0.0
6,"(1, 0, 0)",0.1,0.9,1.0,0.99,200,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.9,1.0,0.99,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.9,1.0,0.99,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.9,1.0,0.995,200,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.9,1.0,0.995,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.9,1.0,0.995,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.9,1.0,0.999,200,0,13,10,3,0.0
6,"(1, 0, 0)",0.1,0.9,1.0,0.999,500,0,10,10,0,0.0
6,"(1, 0, 0)",0.1,0.9,1.0,0.999,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.95,1.0,0.99,200,0,13,10,3,0.0
6,"(1, 0, 0)",0.1,0.95,1.0,0.99,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.95,1.0,0.99,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.95,1.0,0.995,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.1,0.95,1.0,0.995,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.1,0.95,1.0,0.995,1000,0,10,10,0,0.0
6,"(1, 0, 0)",0.1,0.95,1.0,0.999,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.1,0.95,1.0,0.999,500,0,10,10,0,0.0
6,"(1, 0, 0)",0.1,0.95,1.0,0.999,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.85,1.0,0.99,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.85,1.0,0.99,500,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.85,1.0,0.99,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.85,1.0,0.995,200,0,13,10,3,0.0
6,"(1, 0, 0)",0.2,0.85,1.0,0.995,500,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.85,1.0,0.995,1000,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.85,1.0,0.999,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.85,1.0,0.999,500,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.85,1.0,0.999,1000,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.9,1.0,0.99,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.9,1.0,0.99,500,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.9,1.0,0.99,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.9,1.0,0.995,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.9,1.0,0.995,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.9,1.0,0.995,1000,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.9,1.0,0.999,200,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.9,1.0,0.999,500,0,11,10,1,0.0
6,"(1, 0, 0)",0.2,0.9,1.0,0.999,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.95,1.0,0.99,200,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.95,1.0,0.99,500,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.95,1.0,0.99,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.95,1.0,0.995,200,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.95,1.0,0.995,500,0,10,10,0,0.0
6,"(1, 0, 0)",0.2,0.95,1.0,0.995,1000,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.95,1.0,0.999,200,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.95,1.0,0.999,500,0,9,10,-1,0.0
6,"(1, 0, 0)",0.2,0.95,1.0,0.999,1000,0,10,10,0,0.0
6,"(1, 1, 0)",0.05,0.85,0.5,0.99,200,0,9,10,-1,0.0
6,"(1, 1, 0)",0.05,0.85,0.5,0.99,500,0,10,10,0,0.0
6,"(1, 1, 0)",0.05,0.85,0.5,0.99,1000,0,9,10,-1,0.0
6,"(1, 1, 0)",0.05,0.85,0.5,0.995,200,0,10,10,0,0.0
6,"(1, 1, 0)",0.05,0.85,0.5,0.995,500,0,9,10,-1,0.0
6,"(1, 1, 0)",0.05,0.85,0.5,0.995,1000,0,9,10,-1,0.0
6,"(1, 1, 0)",0.05,0.85,0.5,0.999,200,0,12,10,2,0.0
6,"(1, 1, 0)",0.05,0.85,0.5,0.999,500,0,9,10,-1,0.0
6,"(1, 1, 0)",0.05,0.85,0.5,0.999,1000,0,9,10,-1,0.0
6,"(1, 1, 0)",0.05,0.9,0.5,0.99,200,0,9,10,-1,0.0
6,"(1, 1, 0)",0.05,0.9,0.5,0.99,500,0,9,10,-1,0.0
6,"(1, 1, 0)",0.05,0.9,0.5,0.99,1000,0,9,10,-1,0.0
6,"(1, 1, 0)",0.05,0.9,0.5,0.995,200,0,13,10,3,0.0
6,"(1, 1, 0)",0.05,0.9,0.5,0.995,500,0,9,10,-1,0.0
6,"(1, 1, 0)",0.05,0.9,0.5,0.995,1000,0,9,10,-1,0.0
6,"(1, 1, 0)",0.05,0.9,0.5,0.999,200,0,9,10,-1,0.0
6,"(1, 1, 0)",0.05,0.9,0.5,0.999,500,0,10,10,0,0.0
6,"(1, 1, 0)",0.05,0.9,0.5,0.999,1000,0,9,10,-1,0.0
6,"(1, 1, 0)",0.05,0.95,0.5,0.99,200,0,19,10,9,0.0
6,"(1, 1, 0)",0.05,0.95,0.5,0.99,500,0,9,10,-1,0.0
6,"(1, 1, 0)",0.05,0.95,0.5,0.99,1000,0,9,10,-1,0.0
6,"(1, 1, 0)",0.05,0.95,0.5,0.995,200,0,9,10,-1,0.0
6,"(1, 1, 0)",0.05,0.95,0.5,0.995,500,0,10,10,0,0.0
6,"(1, 1, 0)",0.05,0.95,0.5,0.995,1000,0,9,10,-1,0.0
6,"(1, 1, 0)",0.05,0.95,0.5,0.999,200,0,9,10,-1,0.0
6,"(1, 1, 0)",0.05,0.95,0.5,0.999,500,0,9,10,-1,0.0
6,"(1, 1, 0)",0.05,0.95,0.5,0.999,1000,0,9,10,-1,0.0
6,"(1, 1, 0)",0.1,0.85,0.5,0.99,200,0,10,10,0,0.0
